86	(644, 303)	Franklin	Unknown	[594 236 100 270]	[594 236 694 506]
86	(921, 316)	Amanda	Unknown	[855 257 132 238]	[855 257 987 495]
87	(341, 296)	Lester	Unknown	[277 236 128 241]	[277 236 405 477]
87	(644, 303)	Franklin	Unknown	[594 236 100 270]	[594 236 694 506]
87	(912, 321)	Amanda	Unknown	[848 260 129 245]	[848 260 977 505]
88	(341, 296)	Lester	Unknown	[277 236 128 241]	[277 236 405 477]
88	(644, 303)	Franklin	Unknown	[594 236 101 270]	[594 236 695 506]
88	(910, 325)	Amanda	Unknown	[847 265 126 242]	[847 265 973 507]
89	(341, 295)	Lester	Unknown	[277 235 128 242]	[277 235 405 477]
89	(644, 303)	Franklin	Unknown	[594 236 101 270]	[594 236 695 506]
89	(910, 325)	Amanda	Unknown	[848 265 125 241]	[848 265 973 506]
90	(341, 295)	Lester	Unknown	[277 235 128 242]	[277 235 405 477]
90	(645, 303)	Franklin	Unknown	[594 236 102 270]	[594 236 696 506]
90	(903, 323)	Amanda	Unknown	[846 263 115 241]	[846 263 961 504]
91	(341, 294)	Lester	Unknown	[276 234 130 243]	[276 234 406 477]
91	(645, 303)	Franklin	Unknown	[594 236 102 270]	[594 236 696 506]
91	(888, 320)	Amanda	Unknown	[845 260  87 242]	[845 260 932 502]
92	(341, 295)	Lester	Unknown	[276 236 131 239]	[276 236 407 475]
92	(645, 303)	Franklin	Unknown	[594 236 102 270]	[594 236 696 506]
92	(871, 322)	Amanda	Unknown	[831 260  80 250]	[831 260 911 510]
93	(342, 298)	Lester	Unknown	[281 239 122 236]	[281 239 403 475]
93	(645, 303)	Franklin	Unknown	[594 236 102 270]	[594 236 696 506]
93	(861, 328)	Amanda	Unknown	[817 262  89 264]	[817 262 906 526]
94	(351, 301)	Lester	Unknown	[289 242 124 236]	[289 242 413 478]
94	(644, 303)	Franklin	Unknown	[594 236 101 270]	[594 236 695 506]
94	(835, 333)	Amanda	Unknown	[763 267 145 264]	[763 267 908 531]
95	(359, 302)	Lester	Unknown	[301 244 117 232]	[301 244 418 476]
95	(644, 303)	Franklin	Unknown	[594 236 101 269]	[594 236 695 505]
95	(820, 337)	Amanda	Unknown	[737 273 166 258]	[737 273 903 531]
96	(370, 301)	Lester	Unknown	[315 244 111 231]	[315 244 426 475]
96	(645, 303)	Franklin	Unknown	[595 236 100 269]	[595 236 695 505]
96	(808, 342)	Amanda	Unknown	[721 276 174 266]	[721 276 895 542]
97	(377, 298)	Lester	Unknown	[320 240 114 234]	[320 240 434 474]
97	(645, 303)	Franklin	Unknown	[595 236 100 269]	[595 236 695 505]
97	(793, 344)	Amanda	Unknown	[716 279 154 263]	[716 279 870 542]
98	(381, 297)	Lester	Unknown	[326 238 111 238]	[326 238 437 476]
98	(645, 303)	Franklin	Unknown	[595 236 100 269]	[595 236 695 505]
98	(780, 344)	Amanda	Unknown	[723 278 114 265]	[723 278 837 543]
99	(391, 294)	Lester	Unknown	[344 233  94 246]	[344 233 438 479]
99	(645, 303)	Franklin	Unknown	[595 236 100 269]	[595 236 695 505]
99	(762, 344)	Amanda	Unknown	[724 278  76 264]	[724 278 800 542]
100	(406, 294)	Lester	Unknown	[349 232 115 249]	[349 232 464 481]
100	(645, 303)	Franklin	Unknown	[595 236 100 268]	[595 236 695 504]
100	(741, 345)	Amanda	Unknown	[699 280  85 260]	[699 280 784 540]
101	(425, 299)	Lester	Unknown	[356 234 139 262]	[356 234 495 496]
101	(644, 303)	Franklin	Unknown	[595 237  99 266]	[595 237 694 503]
101	(712, 351)	Amanda	Unknown	[644 287 136 259]	[644 287 780 546]
102	(438, 301)	Lester	Unknown	[361 235 154 266]	[361 235 515 501]
102	(644, 303)	Franklin	Unknown	[595 237  98 264]	[595 237 693 501]
102	(701, 359)	Amanda	Unknown	[619 294 165 261]	[619 294 784 555]
103	(445, 303)	Lester	Unknown	[368 237 155 265]	[368 237 523 502]
103	(638, 303)	Franklin	Unknown	[593 237  90 264]	[593 237 683 501]
103	(692, 366)	Amanda	Unknown	[606 298 173 275]	[606 298 779 573]
104	(454, 306)	Lester	Unknown	[377 239 154 269]	[377 239 531 508]
104	(639, 297)	Franklin	Unknown	[593 236  93 245]	[593 236 686 481]
104	(681, 367)	Amanda	Unknown	[603 299 157 274]	[603 299 760 573]
105	(460, 306)	Lester	Unknown	[392 239 137 271]	[392 239 529 510]
105	(645, 284)	Franklin	Unknown	[593 236 105 192]	[593 236 698 428]
105	(659, 367)	Amanda	Unknown	[601 299 117 273]	[601 299 718 572]
106	(464, 308)	Lester	Unknown	[409 241 111 270]	[409 241 520 511]
106	(639, 367)	Amanda	Unknown	[593 299  92 274]	[593 299 685 573]
106	(642, 303)	Franklin	Unknown	[590 238 105 260]	[590 238 695 498]
107	(474, 307)	Lester	Unknown	[426 240  97 270]	[426 240 523 510]
107	(609, 370)	Amanda	Unknown	[570 300  78 282]	[570 300 648 582]
107	(641, 305)	Franklin	Unknown	[590 238 102 269]	[590 238 692 507]
108	(495, 310)	Lester	Unknown	[440 244 111 266]	[440 244 551 510]
108	(588, 379)	Amanda	Unknown	[530 307 117 290]	[530 307 647 597]
108	(642, 305)	Franklin	Unknown	[593 238  99 268]	[593 238 692 506]
109	(502, 313)	Lester	Unknown	[450 248 104 261]	[450 248 554 509]
109	(564, 388)	Amanda	Unknown	[483 316 163 288]	[483 316 646 604]
109	(639, 305)	Franklin	Unknown	[587 238 105 269]	[587 238 692 507]
110	(511, 317)	Lester	Unknown	[462 253  98 257]	[462 253 560 510]
110	(552, 396)	Amanda	Unknown	[463 325 179 287]	[463 325 642 612]
110	(637, 305)	Franklin	Unknown	[584 238 107 269]	[584 238 691 507]
111	(522, 293)	Lester	Unknown	[468 258 108 143]	[468 258 576 401]
111	(543, 397)	Amanda	Unknown	[460 324 167 295]	[460 324 627 619]
111	(637, 305)	Franklin	Unknown	[584 238 106 271]	[584 238 690 509]
112	(507, 401)	Amanda	Unknown	[417 330 181 287]	[417 330 598 617]
112	(540, 325)	Lester	Unknown	[482 261 117 258]	[482 261 599 519]
112	(638, 305)	Franklin	Unknown	[586 238 105 270]	[586 238 691 508]
113	(510, 399)	Amanda	Unknown	[451 326 118 292]	[451 326 569 618]
113	(550, 333)	Lester	Unknown	[499 265 102 275]	[499 265 601 540]
113	(638, 304)	Franklin	Unknown	[588 236 101 272]	[588 236 689 508]
114	(480, 396)	Amanda	Unknown	[438 323  84 294]	[438 323 522 617]
114	(548, 338)	Lester	Unknown	[493 268 111 281]	[493 268 604 549]
114	(640, 303)	Franklin	Unknown	[592 235  97 273]	[592 235 689 508]
115	(463, 400)	Amanda	Unknown	[406 328 115 288]	[406 328 521 616]
115	(559, 339)	Lester	Unknown	[508 270 102 278]	[508 270 610 548]
115	(641, 303)	Franklin	Unknown	[594 236  95 271]	[594 236 689 507]
116	(439, 405)	Amanda	Unknown	[353 333 173 288]	[353 333 526 621]
116	(578, 340)	Lester	Unknown	[525 273 107 270]	[525 273 632 543]
116	(644, 304)	Franklin	Unknown	[599 236  91 272]	[599 236 690 508]
117	(428, 414)	Amanda	Unknown	[327 343 202 286]	[327 343 529 629]
117	(591, 343)	Lester	Unknown	[534 276 115 270]	[534 276 649 546]
117	(647, 304)	Franklin	Unknown	[604 235  86 278]	[604 235 690 513]
118	(423, 420)	Amanda	Unknown	[320 348 206 288]	[320 348 526 636]
118	(593, 344)	Lester	Unknown	[534 278 119 267]	[534 278 653 545]
118	(648, 304)	Franklin	Unknown	[606 235  85 279]	[606 235 691 514]
119	(419, 421)	Amanda	Unknown	[325 350 188 285]	[325 350 513 635]
119	(596, 344)	Lester	Unknown	[539 278 114 267]	[539 278 653 545]
119	(648, 304)	Franklin	Unknown	[606 234  85 280]	[606 234 691 514]
120	(408, 419)	Amanda	Unknown	[334 348 148 286]	[334 348 482 634]
120	(599, 344)	Lester	Unknown	[548 278 103 267]	[548 278 651 545]
120	(648, 304)	Franklin	Unknown	[605 234  86 281]	[605 234 691 515]
121	(396, 415)	Amanda	Unknown	[337 343 119 290]	[337 343 456 633]
121	(603, 347)	Lester	Unknown	[554 278  99 279]	[554 278 653 557]
121	(641, 301)	Franklin	Unknown	[592 234  98 271]	[592 234 690 505]
122	(393, 415)	Amanda	Unknown	[345 339  96 307]	[345 339 441 646]
122	(614, 353)	Lester	Unknown	[565 281  98 290]	[565 281 663 571]
122	(644, 301)	Franklin	Unknown	[592 234 104 271]	[592 234 696 505]
123	(390, 414)	Amanda	Unknown	[347 336  86 314]	[347 336 433 650]
123	(616, 357)	Lester	Unknown	[569 284  95 294]	[569 284 664 578]
123	(643, 301)	Franklin	Unknown	[591 234 105 269]	[591 234 696 503]
124	(391, 413)	Amanda	Unknown	[347 334  89 318]	[347 334 436 652]
124	(623, 363)	Lester	Unknown	[576 288  95 302]	[576 288 671 590]
124	(643, 300)	Franklin	Unknown	[591 233 105 269]	[591 233 696 502]
125	(394, 412)	Amanda	Unknown	[349 333  91 319]	[349 333 440 652]
125	(628, 370)	Lester	Unknown	[572 291 113 316]	[572 291 685 607]
125	(643, 300)	Franklin	Unknown	[591 234 105 267]	[591 234 696 501]
126	(396, 412)	Amanda	Unknown	[351 334  91 312]	[351 334 442 646]
126	(627, 376)	Lester	Unknown	[566 298 123 315]	[566 298 689 613]
127	(392, 412)	Amanda	Unknown	[342 334 101 312]	[342 334 443 646]
127	(627, 381)	Lester	Unknown	[566 301 123 322]	[566 301 689 623]
128	(394, 414)	Amanda	Unknown	[334 337 120 309]	[334 337 454 646]
128	(631, 380)	Lester	Unknown	[567 302 129 314]	[567 302 696 616]
128	(648, 302)	Franklin	Unknown	[597 237 102 261]	[597 237 699 498]
129	(399, 415)	Amanda	Unknown	[330 338 138 308]	[330 338 468 646]
129	(633, 375)	Lester	Unknown	[569 300 129 303]	[569 300 698 603]
129	(648, 302)	Franklin	Unknown	[597 237 103 262]	[597 237 700 499]
130	(401, 415)	Amanda	Unknown	[326 339 151 307]	[326 339 477 646]
130	(638, 371)	Lester	Unknown	[576 297 124 298]	[576 297 700 595]
130	(647, 301)	Franklin	Unknown	[595 236 105 262]	[595 236 700 498]
131	(405, 416)	Amanda	Unknown	[325 340 160 305]	[325 340 485 645]
131	(639, 371)	Lester	Unknown	[583 297 112 299]	[583 297 695 596]
132	(409, 415)	Amanda	Unknown	[329 340 161 303]	[329 340 490 643]
132	(639, 276)	Unknown	Unknown	[593 236  93 163]	[593 236 686 399]
132	(644, 370)	Lester	Unknown	[594 297 100 293]	[594 297 694 590]
133	(411, 417)	Amanda	Unknown	[333 341 156 305]	[333 341 489 646]
133	(633, 278)	Unknown	Unknown	[588 236  91 169]	[588 236 679 405]
133	(653, 372)	Lester	Unknown	[594 300 119 289]	[594 300 713 589]
134	(408, 417)	Amanda	Unknown	[338 340 140 308]	[338 340 478 648]
134	(633, 284)	Franklin	Unknown	[586 236  95 193]	[586 236 681 429]
134	(664, 375)	Lester	Unknown	[594 305 140 280]	[594 305 734 585]
135	(402, 418)	Amanda	Unknown	[336 341 133 308]	[336 341 469 649]
135	(631, 303)	Franklin	Unknown	[584 237  95 265]	[584 237 679 502]
135	(670, 374)	Lester	Unknown	[593 304 155 281]	[593 304 748 585]
136	(395, 418)	Amanda	Unknown	[333 342 124 307]	[333 342 457 649]
136	(631, 302)	Franklin	Unknown	[584 236  95 266]	[584 236 679 502]
136	(678, 368)	Lester	Unknown	[598 298 161 283]	[598 298 759 581]
137	(392, 419)	Amanda	Unknown	[329 342 126 308]	[329 342 455 650]
137	(634, 302)	Franklin	Unknown	[583 236 102 267]	[583 236 685 503]
137	(692, 367)	Lester	Unknown	[616 293 152 297]	[616 293 768 590]
138	(391, 419)	Amanda	Unknown	[328 342 127 308]	[328 342 455 650]
138	(635, 302)	Franklin	Unknown	[584 236 102 266]	[584 236 686 502]
138	(715, 361)	Lester	Unknown	[652 290 127 287]	[652 290 779 577]
139	(392, 418)	Amanda	Unknown	[329 341 126 309]	[329 341 455 650]
139	(638, 302)	Franklin	Unknown	[586 235 104 268]	[586 235 690 503]
139	(737, 365)	Lester	Unknown	[681 291 112 299]	[681 291 793 590]
140	(390, 419)	Amanda	Unknown	[328 342 125 308]	[328 342 453 650]
140	(640, 302)	Franklin	Unknown	[589 235 102 268]	[589 235 691 503]
140	(754, 365)	Lester	Unknown	[695 290 119 300]	[695 290 814 590]
141	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
141	(643, 302)	Franklin	Unknown	[593 235 100 269]	[593 235 693 504]
141	(780, 368)	Lester	Unknown	[696 293 168 301]	[696 293 864 594]
142	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
142	(645, 303)	Franklin	Unknown	[595 236 101 268]	[595 236 696 504]
142	(785, 371)	Lester	Unknown	[695 296 180 303]	[695 296 875 599]
143	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
143	(647, 303)	Franklin	Unknown	[596 236 102 268]	[596 236 698 504]
143	(792, 373)	Lester	Unknown	[707 297 170 304]	[707 297 877 601]
144	(391, 420)	Amanda	Unknown	[329 343 125 308]	[329 343 454 651]
144	(646, 302)	Franklin	Unknown	[595 236 103 267]	[595 236 698 503]
144	(811, 372)	Lester	Unknown	[738 297 146 303]	[738 297 884 600]
145	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
145	(644, 303)	Franklin	Unknown	[593 236 102 268]	[593 236 695 504]
145	(853, 371)	Lester	Unknown	[788 297 130 298]	[788 297 918 595]
146	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
146	(641, 303)	Franklin	Unknown	[590 236 103 268]	[590 236 693 504]
146	(866, 372)	Lester	Unknown	[787 299 158 295]	[787 299 945 594]
147	(391, 419)	Amanda	Unknown	[329 342 125 309]	[329 342 454 651]
147	(640, 303)	Franklin	Unknown	[588 236 104 268]	[588 236 692 504]
147	(875, 376)	Lester	Unknown	[785 305 181 285]	[785 305 966 590]
148	(391, 419)	Amanda	Unknown	[329 342 125 309]	[329 342 454 651]
148	(639, 303)	Franklin	Unknown	[587 236 104 268]	[587 236 691 504]
148	(883, 379)	Lester	Unknown	[785 309 197 283]	[785 309 982 592]
149	(391, 420)	Amanda	Unknown	[329 343 125 308]	[329 343 454 651]
149	(638, 303)	Franklin	Unknown	[586 236 105 269]	[586 236 691 505]
149	(895, 381)	Lester	Unknown	[788 310 215 284]	[ 788  310 1003  594]
150	(391, 420)	Amanda	Unknown	[329 343 125 308]	[329 343 454 651]
150	(637, 303)	Franklin	Unknown	[585 236 105 270]	[585 236 690 506]
150	(907, 380)	Lester	Unknown	[802 309 210 285]	[ 802  309 1012  594]
151	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
151	(637, 304)	Franklin	Unknown	[585 237 105 270]	[585 237 690 507]
151	(927, 377)	Lester	Unknown	[830 305 195 291]	[ 830  305 1025  596]
152	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
152	(637, 304)	Franklin	Unknown	[585 237 105 269]	[585 237 690 506]
152	(951, 377)	Lester	Unknown	[864 304 174 294]	[ 864  304 1038  598]
153	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
153	(638, 304)	Franklin	Unknown	[586 237 105 269]	[586 237 691 506]
153	(972, 376)	Lester	Unknown	[898 303 148 292]	[ 898  303 1046  595]
154	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
154	(641, 304)	Franklin	Unknown	[588 237 107 269]	[588 237 695 506]
154	(979, 381)	Lester	Unknown	[908 306 143 303]	[ 908  306 1051  609]
155	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
155	(643, 304)	Franklin	Unknown	[590 237 107 269]	[590 237 697 506]
155	(984, 383)	Lester	Unknown	[912 307 145 306]	[ 912  307 1057  613]
156	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
156	(646, 304)	Franklin	Unknown	[594 237 105 269]	[594 237 699 506]
156	(988, 383)	Lester	Unknown	[915 307 147 305]	[ 915  307 1062  612]
157	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
157	(648, 304)	Franklin	Unknown	[595 237 107 269]	[595 237 702 506]
157	(990, 384)	Lester	Unknown	[915 308 150 304]	[ 915  308 1065  612]
158	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
158	(649, 304)	Franklin	Unknown	[596 237 107 269]	[596 237 703 506]
158	(990, 386)	Lester	Unknown	[916 310 149 306]	[ 916  310 1065  616]
159	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
159	(650, 304)	Franklin	Unknown	[596 237 108 269]	[596 237 704 506]
159	(991, 387)	Lester	Unknown	[916 311 150 304]	[ 916  311 1066  615]
160	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
160	(650, 304)	Franklin	Unknown	[596 237 109 270]	[596 237 705 507]
160	(992, 388)	Lester	Unknown	[917 312 150 304]	[ 917  312 1067  616]
161	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
161	(651, 305)	Franklin	Unknown	[596 238 110 269]	[596 238 706 507]
161	(992, 387)	Lester	Unknown	[918 312 149 302]	[ 918  312 1067  614]
162	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
162	(650, 305)	Franklin	Unknown	[596 238 109 269]	[596 238 705 507]
162	(992, 387)	Lester	Unknown	[918 312 148 303]	[ 918  312 1066  615]
163	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
163	(649, 304)	Franklin	Unknown	[595 237 108 270]	[595 237 703 507]
163	(990, 388)	Lester	Unknown	[916 312 149 304]	[ 916  312 1065  616]
164	(391, 420)	Amanda	Unknown	[329 343 125 308]	[329 343 454 651]
164	(648, 304)	Franklin	Unknown	[594 237 108 270]	[594 237 702 507]
164	(990, 387)	Lester	Unknown	[916 311 148 305]	[ 916  311 1064  616]
165	(391, 420)	Amanda	Unknown	[329 343 125 308]	[329 343 454 651]
165	(645, 303)	Franklin	Unknown	[592 236 107 271]	[592 236 699 507]
165	(990, 386)	Lester	Unknown	[917 310 146 306]	[ 917  310 1063  616]
166	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
166	(644, 303)	Franklin	Unknown	[590 236 108 271]	[590 236 698 507]
166	(989, 386)	Lester	Unknown	[916 310 146 307]	[ 916  310 1062  617]
167	(391, 419)	Amanda	Unknown	[329 343 124 307]	[329 343 453 650]
167	(643, 304)	Franklin	Unknown	[588 237 110 270]	[588 237 698 507]
167	(988, 387)	Lester	Unknown	[914 311 149 305]	[ 914  311 1063  616]
168	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
168	(643, 304)	Franklin	Unknown	[587 237 112 270]	[587 237 699 507]
168	(989, 389)	Lester	Unknown	[912 314 155 302]	[ 912  314 1067  616]
169	(391, 420)	Amanda	Unknown	[329 343 124 308]	[329 343 453 651]
169	(643, 304)	Franklin	Unknown	[587 237 112 270]	[587 237 699 507]
169	(992, 395)	Lester	Unknown	[912 321 160 297]	[ 912  321 1072  618]
170	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
170	(643, 304)	Franklin	Unknown	[587 237 113 270]	[587 237 700 507]
170	(995, 398)	Lester	Unknown	[913 326 165 291]	[ 913  326 1078  617]
171	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
171	(644, 304)	Franklin	Unknown	[588 237 113 270]	[588 237 701 507]
171	(996, 397)	Lester	Unknown	[914 327 165 282]	[ 914  327 1079  609]
172	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
172	(644, 304)	Franklin	Unknown	[588 237 113 270]	[588 237 701 507]
172	(995, 396)	Lester	Unknown	[914 328 162 274]	[ 914  328 1076  602]
173	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
173	(645, 304)	Franklin	Unknown	[588 237 114 271]	[588 237 702 508]
173	(994, 396)	Lester	Unknown	[916 328 156 273]	[ 916  328 1072  601]
174	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
174	(645, 304)	Franklin	Unknown	[588 237 114 270]	[588 237 702 507]
174	(990, 397)	Lester	Unknown	[917 329 146 272]	[ 917  329 1063  601]
175	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
175	(645, 304)	Franklin	Unknown	[588 236 114 272]	[588 236 702 508]
175	(988, 396)	Lester	Unknown	[917 329 143 271]	[ 917  329 1060  600]
176	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
176	(644, 304)	Franklin	Unknown	[586 237 116 271]	[586 237 702 508]
176	(986, 397)	Lester	Unknown	[915 329 142 272]	[ 915  329 1057  601]
177	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
177	(644, 304)	Franklin	Unknown	[586 237 116 271]	[586 237 702 508]
177	(984, 398)	Lester	Unknown	[912 330 144 274]	[ 912  330 1056  604]
178	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
178	(643, 304)	Franklin	Unknown	[586 237 115 270]	[586 237 701 507]
178	(986, 398)	Lester	Unknown	[913 330 146 274]	[ 913  330 1059  604]
179	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
179	(642, 304)	Franklin	Unknown	[585 237 115 270]	[585 237 700 507]
179	(989, 397)	Lester	Unknown	[913 329 152 274]	[ 913  329 1065  603]
180	(391, 419)	Amanda	Unknown	[329 342 124 309]	[329 342 453 651]
180	(642, 304)	Franklin	Unknown	[584 236 116 272]	[584 236 700 508]
180	(993, 395)	Lester	Unknown	[915 326 156 278]	[ 915  326 1071  604]
181	(391, 419)	Amanda	Unknown	[329 343 124 307]	[329 343 453 650]
181	(642, 304)	Franklin	Unknown	[584 236 116 272]	[584 236 700 508]
181	(995, 393)	Lester	Unknown	[916 323 159 282]	[ 916  323 1075  605]
182	(390, 420)	Amanda	Unknown	[328 343 124 308]	[328 343 452 651]
182	(642, 304)	Franklin	Unknown	[584 236 116 272]	[584 236 700 508]
182	(993, 391)	Lester	Unknown	[914 320 159 285]	[ 914  320 1073  605]
183	(390, 420)	Amanda	Unknown	[328 343 124 308]	[328 343 452 651]
183	(642, 304)	Franklin	Unknown	[585 236 115 272]	[585 236 700 508]
183	(989, 388)	Lester	Unknown	[910 316 158 288]	[ 910  316 1068  604]
184	(390, 420)	Amanda	Unknown	[328 343 124 308]	[328 343 452 651]
184	(643, 303)	Franklin	Unknown	[586 236 114 271]	[586 236 700 507]
184	(983, 387)	Lester	Unknown	[905 315 156 288]	[ 905  315 1061  603]
185	(389, 420)	Amanda	Unknown	[328 343 123 308]	[328 343 451 651]
185	(642, 304)	Franklin	Unknown	[585 237 115 270]	[585 237 700 507]
185	(981, 386)	Lester	Unknown	[904 314 155 289]	[ 904  314 1059  603]
186	(389, 419)	Amanda	Unknown	[328 342 123 308]	[328 342 451 650]
186	(643, 304)	Franklin	Unknown	[585 237 116 270]	[585 237 701 507]
186	(983, 386)	Lester	Unknown	[905 314 156 289]	[ 905  314 1061  603]
187	(389, 419)	Amanda	Unknown	[328 342 123 309]	[328 342 451 651]
187	(644, 304)	Franklin	Unknown	[587 237 114 269]	[587 237 701 506]
187	(987, 387)	Lester	Unknown	[909 315 156 288]	[ 909  315 1065  603]
188	(389, 420)	Amanda	Unknown	[328 343 123 308]	[328 343 451 651]
188	(643, 303)	Franklin	Unknown	[585 236 116 271]	[585 236 701 507]
188	(990, 387)	Lester	Unknown	[912 315 157 288]	[ 912  315 1069  603]
189	(389, 419)	Amanda	Unknown	[328 343 123 307]	[328 343 451 650]
189	(643, 304)	Franklin	Unknown	[585 237 116 270]	[585 237 701 507]
189	(994, 386)	Lester	Unknown	[915 314 158 289]	[ 915  314 1073  603]
190	(389, 419)	Amanda	Unknown	[328 343 123 307]	[328 343 451 650]
190	(642, 305)	Franklin	Unknown	[584 238 117 268]	[584 238 701 506]
190	(997, 386)	Lester	Unknown	[918 314 158 290]	[ 918  314 1076  604]
191	(389, 419)	Amanda	Unknown	[328 343 123 307]	[328 343 451 650]
191	(642, 305)	Franklin	Unknown	[584 238 117 268]	[584 238 701 506]
191	(996, 385)	Lester	Unknown	[919 312 155 293]	[ 919  312 1074  605]
192	(389, 419)	Amanda	Unknown	[328 343 123 307]	[328 343 451 650]
192	(642, 305)	Franklin	Unknown	[584 238 117 268]	[584 238 701 506]
192	(995, 385)	Lester	Unknown	[919 312 152 293]	[ 919  312 1071  605]
193	(389, 420)	Amanda	Unknown	[327 343 124 308]	[327 343 451 651]
193	(642, 306)	Franklin	Unknown	[584 239 117 268]	[584 239 701 507]
193	(992, 387)	Lester	Unknown	[915 314 155 292]	[ 915  314 1070  606]
194	(389, 420)	Amanda	Unknown	[328 343 123 308]	[328 343 451 651]
194	(642, 306)	Franklin	Unknown	[584 239 117 268]	[584 239 701 507]
194	(991, 387)	Lester	Unknown	[912 315 158 289]	[ 912  315 1070  604]
195	(390, 420)	Amanda	Unknown	[328 343 124 308]	[328 343 452 651]
195	(642, 306)	Franklin	Unknown	[583 239 118 268]	[583 239 701 507]
195	(990, 387)	Lester	Unknown	[911 315 159 289]	[ 911  315 1070  604]
196	(390, 420)	Amanda	Unknown	[328 343 124 308]	[328 343 452 651]
196	(642, 306)	Franklin	Unknown	[583 239 118 268]	[583 239 701 507]
196	(990, 388)	Lester	Unknown	[911 316 159 288]	[ 911  316 1070  604]
197	(390, 420)	Amanda	Unknown	[328 343 124 308]	[328 343 452 651]
197	(642, 306)	Franklin	Unknown	[583 239 118 268]	[583 239 701 507]
197	(990, 388)	Lester	Unknown	[911 316 159 288]	[ 911  316 1070  604]
198	(390, 420)	Amanda	Unknown	[328 343 124 308]	[328 343 452 651]
198	(641, 306)	Franklin	Unknown	[583 239 117 268]	[583 239 700 507]
198	(990, 388)	Lester	Unknown	[911 316 159 288]	[ 911  316 1070  604]
199	(390, 420)	Amanda	Unknown	[328 343 125 308]	[328 343 453 651]
199	(641, 305)	Franklin	Unknown	[583 238 117 269]	[583 238 700 507]
199	(991, 388)	Lester	Unknown	[911 317 160 287]	[ 911  317 1071  604]
200	(390, 419)	Amanda	Unknown	[328 343 125 307]	[328 343 453 650]
200	(641, 305)	Franklin	Unknown	[583 238 117 269]	[583 238 700 507]
200	(991, 388)	Lester	Unknown	[911 317 160 287]	[ 911  317 1071  604]
201	(390, 419)	Amanda	Unknown	[328 343 125 307]	[328 343 453 650]
201	(641, 305)	Franklin	Unknown	[583 238 117 269]	[583 238 700 507]
201	(991, 388)	Lester	Unknown	[912 317 159 287]	[ 912  317 1071  604]
202	(390, 419)	Amanda	Unknown	[328 343 124 307]	[328 343 452 650]
202	(641, 305)	Franklin	Unknown	[583 238 116 269]	[583 238 699 507]
202	(991, 388)	Lester	Unknown	[912 316 159 288]	[ 912  316 1071  604]
203	(390, 420)	Amanda	Unknown	[328 343 124 308]	[328 343 452 651]
203	(641, 304)	Franklin	Unknown	[583 237 116 270]	[583 237 699 507]
203	(991, 388)	Lester	Unknown	[912 316 159 288]	[ 912  316 1071  604]
204	(390, 420)	Amanda	Unknown	[328 343 125 308]	[328 343 453 651]
204	(641, 304)	Franklin	Unknown	[583 237 116 270]	[583 237 699 507]
204	(991, 388)	Lester	Unknown	[912 316 158 288]	[ 912  316 1070  604]
205	(390, 420)	Amanda	Unknown	[328 344 124 307]	[328 344 452 651]
205	(640, 305)	Franklin	Unknown	[583 238 115 269]	[583 238 698 507]
205	(991, 388)	Lester	Unknown	[912 317 158 287]	[ 912  317 1070  604]
206	(390, 420)	Amanda	Unknown	[328 344 124 307]	[328 344 452 651]
